listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year
74073,Food & Music Dream Apartment in Williamsburg,Entire Home/Apt,Daniel,23/06/2019,195,"Brooklyn, Williamsburg",2019
74240,French Garden cottage off Bedford,Entire Home/Apt,Patty,07/06/2019,169,"Brooklyn, Williamsburg",2019
74680,One Bedroom Mini studio - Free WIFI,Entire Home/Apt,Nazleen,31/05/2019,115,"Queens, Astoria",2019
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,Private Room,Scott,22/06/2019,69,"Brooklyn, Williamsburg",2019
75635,Bright Cozy Chinatown Studio Apt.,Entire Home/Apt,Patricia,27/06/2019,150,"Manhattan, Lower East Side",2019
76761,Eveland the Place to Stay & Enjoy a 5-‚≠êÔ∏è 2bdrm,Entire Home/Apt,Evelyn,28/06/2019,169,"Brooklyn, South Slope",2019
77765,Superior @ Box House,Private Room,The Box House Hotel,01/07/2019,179,"Brooklyn, Greenpoint",2019
77936,Hells Kitchen Garden of Eden,Private Room,Moss Owen,14/06/2019,150,"Manhattan, Hell's Kitchen",2019
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,Entire Home/Apt,Bliss,20/04/2019,350,"Brooklyn, Clinton Hill",2019
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",Private Room,Pam,31/03/2019,120,"Brooklyn, Williamsburg",2019
80493,Cozy room in East Village with AC,Private Room,Jennifer,04/07/2019,71,"Manhattan, East Village",2019
80700,Loft w/ Terrace @ Box House Hotel,Private Room,The Box House Hotel,24/05/2019,349,"Brooklyn, Greenpoint",2019
82550,Columbia Castle 2 BR,Entire Home/Apt,Christopher,30/06/2019,200,"Brooklyn, Brooklyn Heights",2019
82638,"Charming Artist's Flat, East Village",Entire Home/Apt,Sarah,06/06/2019,169,"Manhattan, East Village",2019
82928,BEAUTIFUL 2 BEDROOM APARTMENT,Entire Home/Apt,Ruthven,02/07/2019,185,"Brooklyn, Bedford-Stuyvesant",2019
83243,Brooklyn Cove Studio Apt w/ Garden!!,Entire Home/Apt,Julian,10/06/2019,65,"Brooklyn, Bushwick",2019
83847,East Village Designer's 1-BR APT,Entire Home/Apt,Yvette,02/01/2019,225,"Manhattan, East Village",2019
84010,Superior @ Box House,Private Room,The Box House Hotel,27/06/2019,179,"Brooklyn, Greenpoint",2019
84659,Large Studio--Heart of East Village,Entire Home/Apt,Kyle,26/06/2019,139,"Manhattan, East Village",2019
84905,Huge.Bright.Clean.Safe. Private Room,Private Room,Ange,23/06/2019,95,"Manhattan, Two Bridges",2019
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,Entire Home/Apt,Alex,14/01/2019,79,"Brooklyn, Crown Heights",2019
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,Entire Home/Apt,T,24/06/2019,150,"Manhattan, Lower East Side",2019
89621,"WONDERFUL, COMFORTABLE STUDIO",Entire Home/Apt,Marylyn,28/06/2019,90,"Brooklyn, Bedford-Stuyvesant",2019
93313,MAISON DES SIRENES 2,Entire Home/Apt,Nathalie,23/06/2019,120,"Brooklyn, Bedford-Stuyvesant",2019
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",Private Room,Savannah,06/07/2019,80,"Queens, Astoria",2019
94477,The Vernon On Greene,Entire Home/Apt,Jason,05/07/2019,175,"Brooklyn, Bedford-Stuyvesant",2019
94783,"Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",Entire Home/Apt,Keishera,21/06/2019,120,"Brooklyn, Crown Heights",2019
96471,"The Brooklyn Waverly, One Bedroom",Private Room,Sahr,07/06/2019,165,"Brooklyn, Clinton Hill",2019
99070,Comfortable Cozy Space in El Barrio,Shared Room,Liz And Melissa,26/05/2019,65,"Manhattan, East Harlem",2019
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,Entire Home/Apt,Wanda,01/05/2019,123,"Brooklyn, Fort Greene",2019
100002,"MANHATTAN Neat, Nice, Bright ROOM",Private Room,Giorgio,17/06/2019,67,"Manhattan, Washington Heights",2019
100184,Bienvenue,Private Room,Unknown,08/07/2019,50,"Queens, Queens Village",2019
100186,Large Brand New Park Slope 1BR,Entire Home/Apt,Mi,28/06/2019,130,"Brooklyn, Gowanus",2019
101053,Colorful Artistic Williamsburg Apt,Private Room,Lee And Tara,01/03/2019,100,"Brooklyn, Williamsburg",2019
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,Entire Home/Apt,Ade,26/06/2019,190,"Brooklyn, Williamsburg",2019
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Entire Home/Apt,Jason,27/05/2019,249,"Manhattan, East Village",2019
105510,Private 1-Bedroom Apt in Townhouse,Entire Home/Apt,Alex,05/01/2019,100,"Brooklyn, Crown Heights",2019
106363,Bright Room With A Great River View,Private Room,Alicia,26/06/2019,60,"Manhattan, Harlem",2019
106647,Tree lined block modern apartment,Entire Home/Apt,Olivia,16/06/2019,135,"Brooklyn, Bedford-Stuyvesant",2019
107630,Sweet Historic Greenpoint Duplex,Entire Home/Apt,Maya,20/06/2019,175,"Brooklyn, Greenpoint",2019
107895,Riverside Charm with Fire Place,Entire Home/Apt,Kai,19/06/2019,120,"Manhattan, Upper West Side",2019
110739,"Very Central, Nomad/Chelsea Loft Studio",Entire Home/Apt,Driss,03/07/2019,169,"Manhattan, Midtown",2019
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,Private Room,Carol,24/05/2019,95,"Brooklyn, Fort Greene",2019
113265,Brooklyn- Crown Heights Garden Apt.,Private Room,Anthony,21/06/2019,55,"Brooklyn, Crown Heights",2019
113945,Cozy room in Time Square!,Private Room,Natalia,11/05/2019,85,"Manhattan, Hell's Kitchen",2019
114123,Large Park Slope Townhouse Duplex,Entire Home/Apt,Susi,19/05/2019,199,"Brooklyn, South Slope",2019
114229,Lower East Side 2 Bedroom Apt,Entire Home/Apt,Tony,08/06/2019,211,"Manhattan, Lower East Side",2019
115535,Sun-Drenched Hamilton Hts Jewel,Private Room,Jane,01/06/2019,65,"Manhattan, Harlem",2019
115678,Your Stunning Vacation Apartment!,Entire Home/Apt,Will,23/06/2019,99,"Manhattan, Harlem",2019
115748,1 BDRM Apt-Weekend Sublease,Entire Home/Apt,Lilly,16/06/2019,110,"Queens, Astoria",2019
116940,ROOM WITH A  KITCHENETTE,Entire Home/Apt,Marylyn,24/06/2019,80,"Brooklyn, Crown Heights",2019
118061,Style in Stuyvesant Heights,Entire Home/Apt,Roberta,28/06/2019,110,"Brooklyn, Bedford-Stuyvesant",2019
118430,Heart of Meatpacking & Chelsea,Private Room,Paul,03/01/2019,290,"Manhattan, Chelsea",2019
120362,Williamsburg apartment right by the subway,Entire Home/Apt,Itamar,02/07/2019,190,"Brooklyn, Williamsburg",2019
121687,Spacious Brooklyn Loft - 2 Bedroom,Entire Home/Apt,Vikram,23/06/2019,200,"Brooklyn, Williamsburg",2019
123784,NYC Studio for Rent in Townhouse,Entire Home/Apt,Christopher,16/06/2019,110,"Manhattan, Harlem",2019
125053,‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,Entire Home/Apt,Justin,01/07/2019,395,"Manhattan, East Village",2019
125163,Authentic New York City Living,Private Room,Rodney,03/06/2019,99,"Brooklyn, Bedford-Stuyvesant",2019
125594,SUPER BIG AND COZY PRIVATE BEDROOM,Private Room,Antonín,19/05/2019,39,"Brooklyn, Kensington",2019
126443,‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,Entire Home/Apt,Seith,07/07/2019,189,"Manhattan, East Village",2019
128975,City Room - Street View Apt,Entire Home/Apt,Wayne,13/06/2019,122,"Manhattan, Harlem",2019
131154,Cozy and Bright One Bedroom in BK,Entire Home/Apt,Lauren,07/07/2019,165,"Brooklyn, Greenpoint",2019
132516,Forest Hills Apt minutes to midtown Manhattan,Entire Home/Apt,Jean,01/07/2019,97,"Queens, Forest Hills",2019
133025,Midtown cozy convenient,Private Room,Tracy,06/06/2019,130,"Manhattan, Murray Hill",2019
134934,Prime Williamsburg Apartment,Entire Home/Apt,Giovanni,30/05/2019,225,"Brooklyn, Williamsburg",2019
135393,"Private, spacious room in Brooklyn",Private Room,Karen,24/06/2019,50,"Brooklyn, East Flatbush",2019
135465,Garden apartment close to Manhattan,Entire Home/Apt,Christopher,20/06/2019,170,"Brooklyn, Fort Greene",2019
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,Entire Home/Apt,Irena,27/05/2019,250,"Brooklyn, Park Slope",2019
139624,"Spacious,Sunny, private one bedroom",Entire Home/Apt,Jessica,31/01/2019,64,"Brooklyn, Crown Heights",2019
140133,Truly Amazing Oasis In The City,Entire Home/Apt,Daniel,05/07/2019,249,"Brooklyn, Williamsburg",2019
140973,"East Village, King-Sized, Charmer",Entire Home/Apt,Dave,26/05/2019,185,"Manhattan, East Village",2019
141154,Affordable Furnished Apartment,Entire Home/Apt,Mark,22/06/2019,120,"Brooklyn, Boerum Hill",2019
141984,Charming Nolita Apartment!!,Entire Home/Apt,Vanessa,10/06/2019,175,"Manhattan, Nolita",2019
144087,LUXURY OF THE HORIZON,Entire Home/Apt,Rinaldo,18/05/2019,259,"Manhattan, Harlem",2019
146754,Three-bedroom house in a quiet neighborhood,Entire Home/Apt,Meighan,27/04/2019,250,"Brooklyn, Windsor Terrace",2019
147586,Beautiful Duplex w/Private Garden,Entire Home/Apt,Julie,16/06/2019,295,"Manhattan, Harlem",2019
148259,Garage Designer Loft,Entire Home/Apt,Mihalis,11/05/2019,451,"Brooklyn, Williamsburg",2019
148825,Best City Area Columbia U Upper West Side C Park,Entire Home/Apt,B.,29/06/2019,165,"Manhattan, Upper West Side",2019
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,Entire Home/Apt,"Dee, Dre & Mama Shelley",23/06/2019,77,"Bronx, Woodlawn",2019
150804,Lower East Side 2 Bed Apt.,Entire Home/Apt,Peter,06/07/2019,250,"Manhattan, Lower East Side",2019
151199,Astoria-Private Home NYC-,Entire Home/Apt,Gladys & Bob,03/07/2019,129,"Queens, Astoria",2019
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,Private Room,Ewelina,12/02/2019,95,"Manhattan, East Village",2019
152259,City Room - Semi Private Bedroom,Private Room,Wayne,28/05/2019,55,"Manhattan, Harlem",2019
152263,Cozy apartment in a brownstone,Entire Home/Apt,William,06/07/2019,300,"Manhattan, Harlem",2019
153405,Greenpoint Spacious Loft,Entire Home/Apt,Pat,16/06/2019,125,"Brooklyn, Greenpoint",2019
153780,Private E. Village Townhouse Stay,Private Room,Donna,28/06/2019,175,"Manhattan, East Village",2019
155296,Incredible Prime Williamsburg Loft!,Entire Home/Apt,Meredith,02/05/2019,255,"Brooklyn, Williamsburg",2019
157673,Large  Loft Style  Studio  Space,Entire Home/Apt,Tokunbo,16/06/2019,72,"Brooklyn, Bedford-Stuyvesant",2019
158176,Entire Apt in Heart of Williamsburg,Entire Home/Apt,Laura,29/06/2019,165,"Brooklyn, Williamsburg",2019
158290,Clinton Hill + Free Coffee = #smile,Private Room,Pepe,20/05/2019,75,"Brooklyn, Clinton Hill",2019
158955,PRIVATE and SUNNY Williamsburg Apt!,Entire Home/Apt,Amia,29/06/2019,139,"Brooklyn, Williamsburg",2019
159749,Purple Room for 2/3 in brownstone $1450 per month,Private Room,JT And Tiziana,01/07/2019,88,"Brooklyn, Bedford-Stuyvesant",2019
159815,Red Room for two in Brownstone for $1355/mo,Private Room,JT And Tiziana,24/06/2019,80,"Brooklyn, Bedford-Stuyvesant",2019
159913,"Chelsea living, 2BR best location",Private Room,Kaye,03/07/2019,150,"Manhattan, Chelsea",2019
160609,LOCATION LOCATION LOCATION UWS 60's,Entire Home/Apt,Ligia,01/01/2019,200,"Manhattan, Upper West Side",2019
160994,In the heart of East Village,Entire Home/Apt,James,24/06/2019,200,"Manhattan, East Village",2019
161366,Sunny 15min to Manhattan LADY only,Private Room,Lucy,01/06/2019,42,"Queens, Sunnyside",2019
161996,Manhattan Penthouse-Max.12 guests,Entire Home/Apt,"Robert ""Bob""",26/06/2019,295,"Manhattan, Harlem",2019
162508,Beautiful Brooklyn Oasis,Entire Home/Apt,Placid,28/06/2019,130,"Brooklyn, Crown Heights",2019
163809,Cool & Spacious Harlem Artist Flat,Entire Home/Apt,Jorin,03/06/2019,198,"Manhattan, Harlem",2019
163814,‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,Entire Home/Apt,Seith,05/07/2019,99,"Manhattan, East Village",2019
163836,Greenpoint Loft / Le Chez Andrea,Private Room,Andrea,08/06/2019,46,"Brooklyn, Greenpoint",2019
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",Private Room,Jade,16/06/2019,140,"Manhattan, SoHo",2019
165461,Couldn't Be Closer To Columbia Uni2,Private Room,Rahul,01/01/2019,75,"Manhattan, Morningside Heights",2019
165824,Lady only Curtain-divided room,Private Room,Lucy,01/05/2019,33,"Queens, Sunnyside",2019
166172,LG Private Room/Family Friendly,Private Room,Wanda,07/07/2019,60,"Brooklyn, Bushwick",2019
166541,Spacious Quiet rm - 20mins to Midtown,Private Room,Yvette,15/06/2019,75,"Manhattan, Washington Heights",2019
167482,Charming upper west side apartment,Entire Home/Apt,Barbara,07/06/2019,185,"Manhattan, Upper West Side",2019
168084,Light-filled East Village Delight,Entire Home/Apt,Chris,30/06/2019,190,"Manhattan, East Village",2019
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",Entire Home/Apt,Sara,01/07/2019,105,"Brooklyn, South Slope",2019
169002,Modern Space in Charming Pre-war,Private Room,Alec,16/06/2019,65,"Manhattan, Harlem",2019
169306,Affordable & Cozy,Private Room,Vanessa,21/05/2019,37,"Bronx, University Heights",2019
169464,Creative Vintage Loft in S. Williamsburg,Entire Home/Apt,Ali & SweetPea,16/05/2019,85,"Brooklyn, Williamsburg",2019
170761,"Fort Greene, Brooklyn: Front Bedroom",Private Room,Doug,02/07/2019,85,"Brooklyn, Fort Greene",2019
173072,Cozy Pre-War Harlem Apartment,Shared Room,Lewis,06/07/2019,49,"Manhattan, Harlem",2019
173151,spacious studio,Private Room,Jane,24/06/2019,91,"Brooklyn, Greenpoint",2019
173742,"Elegant 2-BR duplex, Union Square",Entire Home/Apt,Donna,23/06/2019,400,"Manhattan, Gramercy",2019
176653,East Village bedroom w rooftop,Private Room,Cj,07/05/2019,100,"Manhattan, East Village",2019
176962,Williamsburg Home Away From Home!,Entire Home/Apt,Dani,13/04/2019,179,"Brooklyn, Williamsburg",2019
177421,Brand New Beautiful Duplex Apartment with Garden,Entire Home/Apt,Sarah,24/06/2019,500,"Brooklyn, Greenpoint",2019
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",Entire Home/Apt,Amit,24/06/2019,429,"Manhattan, Chelsea",2019
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,Entire Home/Apt,Kathrine,23/06/2019,189,"Manhattan, Kips Bay",2019
179670,High-end doorman bldg in the LES,Private Room,Milan,27/06/2019,120,"Manhattan, Lower East Side",2019
179741,Spring & Mulberry 2 Bedroom Apartment,Entire Home/Apt,Tony,28/06/2019,300,"Manhattan, Nolita",2019
180792,Modern Garden Apartment in NYC,Entire Home/Apt,Jason,04/04/2019,95,"Queens, Astoria",2019
181972,Gorgeous Entire Manhattan Townhouse,Entire Home/Apt,Rosario,02/06/2019,199,"Manhattan, Harlem",2019
182069,Cozy studio Apartment in Upper East,Entire Home/Apt,Mat,20/06/2019,120,"Manhattan, East Harlem",2019
182095,Historic classic central cozy Village clean NYU,Entire Home/Apt,Mike,29/04/2019,199,"Manhattan, West Village",2019
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,Entire Home/Apt,Christian & Carla,20/06/2019,125,"Bronx, Allerton",2019
182649,Williamsburg bedroom by Bedford Ave,Private Room,Obed,18/06/2019,70,"Brooklyn, Williamsburg",2019
185266,Clean and bright with a comfortable atmosphere,Private Room,Lisa,06/07/2019,75,"Brooklyn, Williamsburg",2019
187566,Historic Brooklyn Studio Apartment,Entire Home/Apt,Andrew & Markus,10/06/2019,99,"Brooklyn, Bedford-Stuyvesant",2019
189135,Hell's Kitchen Funky 80's Hideaway!,Private Room,Michael,01/07/2019,99,"Manhattan, Hell's Kitchen",2019
189732,Family & Friends in New York City,Entire Home/Apt,O'Dell,29/06/2019,169,"Brooklyn, East New York",2019
189787,Spacious & Comfy BK Brownstone,Entire Home/Apt,Sundiata,30/06/2019,99,"Brooklyn, Crown Heights",2019
190267,Large Luxury Upper East Side Studio,Entire Home/Apt,Marina,07/07/2019,169,"Manhattan, Upper East Side",2019
190542,Chateau Style Brooklyn Loft for Singles or Couples,Entire Home/Apt,Farrah,18/05/2019,160,"Brooklyn, Bedford-Stuyvesant",2019
190968,Lovely Brooklyn Brownstone 1BR!,Entire Home/Apt,Karen,08/05/2019,215,"Brooklyn, Prospect Heights",2019
190974,Beautiful Grdn. Apt. in Park Slope,Entire Home/Apt,Alan,29/05/2019,130,"Brooklyn, Park Slope",2019
191075,Sun-drenched East Village Penthouse,Private Room,Matthew,28/03/2019,110,"Manhattan, East Village",2019
193105,Columbus Circle Luxury Bldg - Private Room&Bath,Private Room,Marcela,29/06/2019,150,"Manhattan, Hell's Kitchen",2019
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",Private Room,Mike,25/06/2019,75,"Queens, Sunnyside",2019
195123,"Cheerful, comfortable room",Private Room,Susan,12/06/2019,50,"Manhattan, Washington Heights",2019
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,Private Room,Dennis,04/07/2019,43,"Brooklyn, Prospect-Lefferts Gardens",2019
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",Private Room,Dennis,17/06/2019,42,"Brooklyn, Prospect-Lefferts Gardens",2019
195971,2 Beds over Bed-Stuy,Entire Home/Apt,Tim,23/06/2019,139,"Brooklyn, Bedford-Stuyvesant",2019
195989,"Sunny, Large, Park Slope Bedroom",Private Room,Elizabeth,15/06/2019,105,"Brooklyn, Park Slope",2019
197155,Quiet Jr Alcove Near Times Square!,Entire Home/Apt,Vlad,23/06/2019,149,"Manhattan, Hell's Kitchen",2019
197753,Large room in elevator drman bldg,Private Room,Colin,12/06/2019,68,"Manhattan, Harlem",2019
197942,"Comfy, Cozy, Brooklyn close to Manhattan",Entire Home/Apt,Toni,07/07/2019,99,"Brooklyn, Bedford-Stuyvesant",2019
199195,Modern Bedroom in Hamilton Heights,Private Room,Jabari,30/03/2019,75,"Manhattan, Harlem",2019
199312,Sunny Space in Williamsburg,Private Room,Susanne,24/06/2019,100,"Brooklyn, Williamsburg",2019
201992,Serene Park Slope Garden Apartment,Entire Home/Apt,Andrea,11/05/2019,190,"Brooklyn, Park Slope",2019
204065,St. James Pl Garden Studio 1block to PRATT &Gtrain,Entire Home/Apt,Erica,04/06/2019,248,"Brooklyn, Clinton Hill",2019
204959,Comfortable. Spacious. Private Room.,Private Room,Ange,02/07/2019,95,"Manhattan, Chinatown",2019
205043,Modern Condo in Midtown,Private Room,Welcome To My Place,20/06/2019,150,"Manhattan, Theater District",2019
205485,Ideal Brooklyn Brownstone Apartment,Entire Home/Apt,Zora & Chris,11/06/2019,145,"Brooklyn, Bedford-Stuyvesant",2019
205735,"A Cozy Oasis in Bushwick, NY",Private Room,Danielle,30/04/2019,41,"Brooklyn, Bushwick",2019
205867,Private Entrance - Private Parking,Entire Home/Apt,Tiffaney,03/07/2019,120,"Brooklyn, Williamsburg",2019
206071,Yankee Stadium Oasis 2 stops to Manhattan!,Private Room,Lori,25/06/2019,50,"Bronx, Concourse Village",2019
206772,Williamsburg Exposed Brick Loft,Entire Home/Apt,Evan,26/05/2019,195,"Brooklyn, Williamsburg",2019
208889,Welcome to Brooklyn! Bed-Stuy,Entire Home/Apt,Jameelah,24/06/2019,145,"Brooklyn, Bedford-Stuyvesant",2019
209310,Sunnyside NYC/ AC room/ city views/ near Midtown,Private Room,Iulia,28/05/2019,50,"Queens, Sunnyside",2019
211974,East Village House -- Unique!,Entire Home/Apt,Goldi,01/07/2019,250,"Manhattan, East Village",2019
212109,2-bedroom share in heart of Greenwich Village!,Private Room,Susan,30/06/2019,80,"Manhattan, West Village",2019
212178,1 Bedroom Pre War apt,Entire Home/Apt,Jeremy,19/06/2019,230,"Manhattan, Theater District",2019
213272,CreaTive Live-In Artspace/Birdsnest,Private Room,Meli,21/04/2019,40,"Brooklyn, Bushwick",2019
215560,"Sunny, calm room in Victorian home",Private Room,Mary,25/06/2019,79,"Brooklyn, Bedford-Stuyvesant",2019
215784,Modern Unique Studio in NYC,Entire Home/Apt,Jason,31/03/2019,95,"Queens, Long Island City",2019
215907,"2 Bed, 2 Bath Apartment on Central Park West",Entire Home/Apt,Keenan & Emily,22/04/2019,300,"Manhattan, Upper West Side",2019
218358,Your Haven in the Upper West Side,Private Room,Orlando,03/06/2019,80,"Manhattan, Harlem",2019
219066,"Wonderful Studio In Brooklyn, NY!!!",Entire Home/Apt,Yana,19/01/2019,110,"Brooklyn, Bensonhurst",2019
219922,"Lovely Bdr in Harlem, Manhattan",Private Room,Carmel,25/05/2019,100,"Manhattan, Harlem",2019
220351,THE BEST DEAL ON THE HUDSON RIVER!!,Private Room,Boubacar And Pattee,28/02/2019,55,"Manhattan, Harlem",2019
220946,Newly Reno‚Äôd Chic Quiet Exec 1BR,Entire Home/Apt,Lisa,16/06/2019,146,"Manhattan, East Village",2019
221097,Large Artist Floorthru- Greenpoint,Entire Home/Apt,Deborah,15/03/2019,116,"Brooklyn, Greenpoint",2019
221618,Gorgeous PermaGO Private Room in FiDi - 1/2,Private Room,Gershwyn,21/05/2019,150,"Manhattan, Tribeca",2019
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,Entire Home/Apt,Anton,08/05/2019,199,"Manhattan, Chelsea",2019
